review_id,product_id,review_date,review_text,rating
6745,602,2021-10-09 15:21:48,Battery drains fast.,3
6746,3275,2022-03-27 18:03:13,Would not recommend.,3
6747,2979,2020-06-02 14:07:38,User-friendly interface.,2
6748,131,2021-10-22 15:58:19,Fantastic performance.,5
6749,111,2021-01-17 03:15:03,User-friendly interface.,2
6750,2572,2024-12-25 22:57:17,Battery drains fast.,2
6751,3360,2024-05-07 22:07:14,Not as advertised.,2
6752,2735,2023-06-28 15:44:32,Would not recommend.,1
6753,831,2021-01-22 17:38:58,Fantastic performance.,2
6754,666,2022-03-16 07:06:10,Not as advertised.,3
6755,1067,2022-04-27 10:40:19,Not as advertised.,5
6756,4971,2020-06-15 17:30:04,Customer support was helpful.,4
6757,3789,2024-07-09 06:36:47,Value for money.,4
6758,1318,2023-07-24 23:31:36,Customer support was helpful.,4
6759,285,2022-06-01 20:45:04,Would not recommend.,5
6760,4660,2023-05-08 23:56:48,Poor build quality.,2
6761,4115,2022-03-05 02:34:13,Not as advertised.,5
6762,3579,2023-05-10 13:47:09,Battery drains fast.,5
6763,4643,2023-12-03 08:32:32,Value for money.,1
6764,48,2021-01-08 07:38:52,Battery drains fast.,5
6765,1769,2023-10-21 23:42:15,Fantastic performance.,1
6766,4315,2023-09-13 20:16:43,Fantastic performance.,3
6767,4862,2020-10-14 02:25:55,User-friendly interface.,1
6768,3260,2023-04-17 02:14:22,Not as advertised.,4
6769,2079,2024-04-12 20:49:16,Battery drains fast.,1
6770,2307,2024-12-16 01:14:15,Poor build quality.,3
6771,3416,2023-11-06 09:50:03,Value for money.,5
6772,4404,2024-08-20 04:58:32,Not as advertised.,4
6773,3143,2022-10-30 22:53:33,User-friendly interface.,1
6774,568,2023-05-05 10:42:14,Great product!,2
6775,4327,2021-05-14 07:34:59,Fantastic performance.,5
6776,4066,2022-10-04 04:34:36,Poor build quality.,4
6777,82,2022-10-24 22:46:30,Exceeded expectations.,4
6778,3006,2024-12-13 15:35:44,Great product!,1
6779,217,2020-12-31 03:22:24,Would not recommend.,5
6780,335,2021-12-24 03:29:36,Value for money.,5
6781,559,2024-05-13 08:20:49,Would not recommend.,2
6782,2912,2023-03-31 02:14:17,Battery drains fast.,2
6783,874,2020-01-15 11:54:16,Battery drains fast.,4
6784,753,2022-05-05 06:17:40,Not as advertised.,4
6785,3762,2022-01-21 08:49:04,Fantastic performance.,3
6786,594,2022-12-26 14:59:45,Would not recommend.,4
6787,2752,2024-01-15 22:38:58,Poor build quality.,2
6788,1679,2022-04-27 01:10:59,Would not recommend.,1
6789,3898,2020-11-05 05:41:54,Poor build quality.,3
6790,4649,2020-08-03 18:34:26,Not as advertised.,4
6791,1483,2021-06-13 18:33:47,Exceeded expectations.,2
6792,783,2020-02-29 16:10:54,User-friendly interface.,3
6793,2135,2021-08-23 13:20:03,Value for money.,1
6794,3587,2020-02-24 01:49:43,Exceeded expectations.,1
6795,3795,2021-11-25 20:32:32,Poor build quality.,2
6796,4609,2023-12-12 06:26:23,Value for money.,5
6797,984,2024-02-29 18:54:28,Exceeded expectations.,2
6798,4683,2022-01-08 18:49:15,Fantastic performance.,2
6799,743,2021-09-06 13:55:04,Would not recommend.,2
6800,4545,2022-09-30 19:11:07,Poor build quality.,5
6801,4684,2021-06-06 13:09:46,User-friendly interface.,4
6802,4356,2023-09-16 17:26:21,Battery drains fast.,4
6803,3609,2020-06-10 22:04:17,User-friendly interface.,1
6804,3272,2023-03-27 06:04:24,User-friendly interface.,4
6805,2511,2023-06-26 19:28:15,Exceeded expectations.,2
6806,4011,2021-09-11 19:24:12,Fantastic performance.,4
6807,94,2022-07-14 02:23:25,Fantastic performance.,5
6808,1376,2020-04-11 22:20:13,Customer support was helpful.,4
6809,1132,2022-07-12 07:14:27,User-friendly interface.,2
6810,2517,2021-07-19 19:51:10,User-friendly interface.,4
6811,4964,2021-04-22 14:55:56,Would not recommend.,1
6812,91,2020-04-07 13:18:33,Value for money.,4
6813,1480,2023-09-16 15:34:27,Battery drains fast.,1
6814,955,2020-06-16 15:27:45,Great product!,3
6815,2432,2023-02-19 14:28:46,Customer support was helpful.,5
6816,23,2024-06-05 21:35:46,Not as advertised.,1
6817,1726,2023-08-13 20:21:05,Customer support was helpful.,3
6818,4119,2024-12-06 14:02:53,Poor build quality.,3
6819,3306,2024-03-05 14:55:32,Exceeded expectations.,2
6820,1722,2023-07-31 14:55:00,Fantastic performance.,3
6821,1441,2022-11-25 00:47:03,Great product!,5
6822,4671,2024-01-12 07:26:02,Not as advertised.,5
6823,2151,2023-11-14 18:05:50,Value for money.,5
6824,2548,2020-02-06 22:06:47,Not as advertised.,5
6825,4924,2022-11-06 11:14:36,Would not recommend.,2
6826,3555,2021-07-31 04:21:40,Customer support was helpful.,4
6827,189,2022-01-11 21:12:06,Would not recommend.,1
6828,460,2023-09-24 06:50:39,Great product!,2
6829,2237,2022-11-08 19:59:14,Value for money.,2
6830,4447,2023-09-30 18:52:46,Great product!,1
6831,581,2020-04-25 05:25:53,Great product!,1
6832,2162,2022-03-16 04:15:14,Great product!,4
6833,4716,2020-05-11 12:19:58,Value for money.,4
6834,1532,2022-12-18 05:56:02,Poor build quality.,5
6835,1369,2022-04-14 23:29:42,Not as advertised.,4
6836,2435,2024-10-13 20:27:57,Fantastic performance.,4
6837,2992,2020-10-02 03:11:02,Poor build quality.,1
6838,2903,2023-09-14 05:47:11,Poor build quality.,3
6839,2531,2022-02-24 20:54:05,Fantastic performance.,5
6840,473,2021-09-27 20:00:56,User-friendly interface.,5
6841,859,2024-09-11 08:22:54,Value for money.,2
6842,2990,2022-12-03 07:48:37,Customer support was helpful.,4
6843,2441,2023-01-23 09:42:28,Battery drains fast.,4
6844,3707,2021-07-12 02:39:26,Would not recommend.,1
6845,1713,2020-11-24 02:22:06,Would not recommend.,4
6846,516,2021-09-07 00:13:49,Value for money.,2
6847,2394,2022-06-07 04:58:36,Customer support was helpful.,1
6848,1376,2022-12-13 14:26:24,User-friendly interface.,5
6849,3670,2021-04-19 10:39:51,User-friendly interface.,4
6850,2391,2023-08-03 14:13:56,Not as advertised.,4
6851,3263,2023-11-15 10:18:58,Customer support was helpful.,2
6852,4639,2023-06-02 10:43:45,Would not recommend.,2
6853,2867,2020-08-03 09:18:16,Exceeded expectations.,1
6854,1060,2024-11-18 23:43:32,Not as advertised.,5
6855,757,2021-01-28 03:42:11,Poor build quality.,2
6856,3496,2024-04-27 19:16:58,Not as advertised.,2
6857,188,2024-04-23 07:00:56,Fantastic performance.,5
6858,2382,2023-06-24 04:32:27,Value for money.,3
6859,4579,2024-07-16 18:02:43,Value for money.,1
6860,2715,2023-10-26 07:27:19,Value for money.,3
6861,296,2022-05-10 18:49:15,User-friendly interface.,5
6862,3534,2020-10-02 22:55:40,Great product!,4
6863,4141,2022-05-03 07:42:00,Exceeded expectations.,1
6864,4043,2021-04-03 17:41:05,User-friendly interface.,5
6865,2043,2021-10-23 05:43:15,Fantastic performance.,5
6866,4271,2024-05-24 08:17:35,Great product!,1
6867,3052,2020-07-29 05:45:30,Not as advertised.,3
6868,1801,2020-10-18 06:59:43,Would not recommend.,4
6869,3905,2020-07-18 21:44:21,Exceeded expectations.,3
6870,3782,2020-06-18 19:25:45,Poor build quality.,2
6871,2262,2020-10-16 23:16:57,Great product!,3
6872,1523,2020-03-26 16:11:40,Not as advertised.,2
6873,4854,2023-03-29 06:00:06,Customer support was helpful.,1
6874,1421,2020-06-07 23:17:01,Exceeded expectations.,2
6875,4593,2021-12-18 18:16:03,Not as advertised.,5
6876,105,2020-11-06 07:14:15,Value for money.,2
6877,3624,2023-10-05 13:36:28,Customer support was helpful.,5
6878,479,2023-11-20 22:28:37,Battery drains fast.,5
6879,693,2021-10-10 13:09:08,Would not recommend.,3
6880,3039,2024-10-04 02:39:34,Value for money.,4
6881,2970,2021-06-16 19:24:02,Would not recommend.,3
6882,194,2024-09-12 20:37:02,Customer support was helpful.,3
6883,1490,2023-01-19 11:13:37,Battery drains fast.,5
6884,59,2022-08-23 15:03:08,Fantastic performance.,4
6885,1887,2023-08-04 12:27:37,Great product!,5
6886,3610,2022-06-12 22:49:55,Would not recommend.,4
6887,4574,2023-07-10 22:09:54,Great product!,2
6888,2581,2022-02-03 09:14:46,Not as advertised.,5
6889,1969,2023-06-07 21:18:58,Customer support was helpful.,3
6890,4688,2024-03-30 11:24:16,Value for money.,5
6891,4935,2020-11-16 13:14:28,Fantastic performance.,1
6892,4054,2022-08-16 13:10:52,Poor build quality.,1
6893,4645,2020-03-30 18:51:02,Not as advertised.,1
6894,3086,2023-05-06 18:06:49,Exceeded expectations.,3
6895,221,2022-05-26 05:36:03,Poor build quality.,3
6896,876,2020-05-25 05:40:20,User-friendly interface.,1
6897,3463,2020-12-06 05:23:45,Poor build quality.,3
6898,2726,2021-10-27 22:43:54,Would not recommend.,3
6899,1197,2022-11-04 16:58:36,Battery drains fast.,3
6900,2710,2022-11-13 23:29:06,Fantastic performance.,1
6901,2732,2024-12-03 03:46:56,Would not recommend.,2
6902,336,2024-06-18 20:17:45,Battery drains fast.,2
6903,225,2020-12-06 16:54:08,Exceeded expectations.,4
6904,3942,2021-09-10 11:45:17,Customer support was helpful.,5
6905,4284,2020-09-30 00:09:04,User-friendly interface.,2
6906,1248,2024-01-19 05:01:15,Poor build quality.,4
6907,2691,2020-05-04 09:08:56,Would not recommend.,2
6908,3958,2024-09-22 03:16:19,Customer support was helpful.,1
6909,4590,2022-11-14 18:23:30,Fantastic performance.,4
6910,1887,2023-08-03 23:44:57,User-friendly interface.,1
6911,311,2023-03-24 19:55:32,Exceeded expectations.,1
6912,2569,2021-11-26 06:22:30,Would not recommend.,4
6913,1605,2023-07-21 10:30:12,User-friendly interface.,4
6914,3983,2020-09-12 09:14:10,Customer support was helpful.,2
6915,369,2023-06-04 17:37:57,Would not recommend.,2
6916,3547,2024-11-21 09:08:25,Great product!,5
6917,4842,2022-07-19 10:12:00,Not as advertised.,2
6918,998,2021-12-28 21:08:38,Not as advertised.,4
6919,497,2023-06-10 15:00:43,Value for money.,2
6920,964,2024-10-31 05:27:47,Battery drains fast.,4
6921,2005,2023-06-28 19:40:10,Would not recommend.,5
6922,1199,2022-03-19 11:11:55,Fantastic performance.,4
6923,2346,2021-08-27 13:09:50,User-friendly interface.,5
6924,577,2021-05-11 02:40:06,Battery drains fast.,5
6925,3161,2022-02-04 19:28:07,Value for money.,5
6926,54,2024-11-05 03:54:07,Not as advertised.,1
6927,3433,2024-08-14 12:42:23,Great product!,3
6928,229,2023-07-01 20:50:14,Not as advertised.,4
6929,779,2020-01-02 20:47:15,User-friendly interface.,2
6930,3831,2022-03-02 11:52:08,Exceeded expectations.,3
6931,985,2021-06-14 18:08:56,Value for money.,3
6932,4469,2020-10-18 17:33:43,Poor build quality.,1
6933,469,2024-10-06 08:39:35,Would not recommend.,4
6934,2468,2022-03-17 18:17:00,Not as advertised.,4
6935,1850,2024-07-28 14:04:23,Would not recommend.,2
6936,532,2024-05-21 02:31:49,Value for money.,1
6937,3036,2022-03-11 12:47:27,Value for money.,3
6938,562,2022-08-11 13:05:43,Great product!,4
6939,90,2022-11-08 03:50:37,User-friendly interface.,1
6940,1407,2022-04-07 22:04:39,Fantastic performance.,5
6941,4465,2021-12-02 21:29:06,User-friendly interface.,4
6942,3146,2021-06-20 13:25:22,Great product!,3
6943,1293,2023-08-26 04:33:00,Battery drains fast.,5
6944,4111,2021-11-30 11:24:46,Poor build quality.,5
6945,3782,2020-05-14 11:02:57,Value for money.,5
6946,4068,2023-12-25 11:55:01,Great product!,3
6947,3506,2021-07-10 14:18:21,Fantastic performance.,1
6948,2392,2023-02-24 06:59:29,Exceeded expectations.,4
6949,1219,2020-09-11 09:26:22,Value for money.,1
6950,1946,2023-04-30 23:18:57,Not as advertised.,3
6951,2253,2024-11-16 02:45:01,Customer support was helpful.,2
6952,3892,2024-09-27 12:17:42,Would not recommend.,4
6953,1675,2023-03-10 22:06:38,Would not recommend.,4
6954,776,2021-10-31 22:25:55,Poor build quality.,2
6955,4782,2024-08-10 05:13:53,Fantastic performance.,5
6956,3568,2020-08-23 14:08:39,Poor build quality.,4
6957,2766,2023-03-10 15:58:20,User-friendly interface.,4
6958,225,2020-06-27 00:20:46,Poor build quality.,4
6959,64,2020-10-28 12:18:22,Exceeded expectations.,3
6960,1788,2023-11-16 07:50:18,Battery drains fast.,2
6961,3851,2021-12-27 05:28:07,Battery drains fast.,4
6962,1376,2023-08-12 13:13:07,Not as advertised.,2
6963,3535,2024-04-16 11:33:47,Fantastic performance.,5
6964,3916,2024-01-20 12:29:40,Battery drains fast.,4
6965,4453,2023-08-09 05:22:07,Battery drains fast.,1
6966,93,2021-07-16 09:23:44,Exceeded expectations.,1
6967,2743,2023-07-22 01:10:25,Customer support was helpful.,1
6968,1678,2022-11-26 22:22:50,Poor build quality.,1
6969,3667,2024-05-14 08:12:55,Poor build quality.,3
6970,3865,2021-08-26 00:42:23,Exceeded expectations.,5
6971,2482,2023-04-10 19:27:28,Not as advertised.,4
6972,4937,2023-10-06 12:33:38,Not as advertised.,5
6973,1402,2020-11-22 20:52:36,Value for money.,1
6974,1607,2024-10-05 19:16:43,User-friendly interface.,5
6975,3957,2021-02-09 06:12:35,Battery drains fast.,5
6976,3410,2023-02-17 16:21:07,Not as advertised.,3
6977,3072,2023-01-22 16:12:42,Fantastic performance.,1
6978,898,2024-04-30 10:35:47,Battery drains fast.,2
6979,2932,2024-07-06 08:53:55,Would not recommend.,5
6980,4588,2021-04-10 07:04:12,Poor build quality.,5
6981,3714,2020-04-15 12:00:12,Battery drains fast.,1
6982,3132,2022-05-30 22:14:54,Value for money.,3
6983,1533,2021-06-14 06:09:55,Not as advertised.,4
6984,1978,2024-10-15 20:58:37,Not as advertised.,1
6985,1799,2024-09-18 04:55:02,Fantastic performance.,4
6986,1352,2023-06-18 16:16:56,Battery drains fast.,2
6987,1839,2022-10-12 22:45:09,User-friendly interface.,4
6988,2561,2021-06-11 13:08:45,Great product!,5
6989,2992,2023-04-25 11:15:45,Great product!,3
6990,1664,2024-01-09 10:45:40,Fantastic performance.,2
6991,2398,2023-04-02 01:13:51,Not as advertised.,3
6992,3204,2023-04-22 10:51:48,Customer support was helpful.,3
6993,4642,2020-01-01 14:27:30,Battery drains fast.,4
6994,599,2024-02-26 10:23:52,Exceeded expectations.,3
6995,2045,2020-12-23 13:28:59,Great product!,2
6996,259,2020-02-09 22:33:06,Poor build quality.,3
6997,4572,2020-01-04 18:33:20,Customer support was helpful.,2
6998,1906,2020-08-19 21:03:54,Value for money.,5
6999,3020,2022-01-24 12:46:10,Poor build quality.,5
7000,388,2020-07-13 10:51:29,User-friendly interface.,4
7001,3870,2023-09-05 18:58:03,Fantastic performance.,1
7002,1862,2022-01-04 00:03:03,Poor build quality.,5
7003,3633,2023-02-19 14:23:30,Fantastic performance.,1
7004,798,2022-01-16 00:17:46,Customer support was helpful.,2
7005,2504,2024-09-24 18:11:21,Great product!,1
7006,4021,2024-09-07 23:38:50,Exceeded expectations.,3
7007,1926,2023-06-09 03:02:14,Exceeded expectations.,2
7008,3955,2020-04-10 14:13:07,User-friendly interface.,3
7009,1628,2022-05-12 14:25:39,Not as advertised.,1
7010,4313,2022-04-24 06:15:21,Not as advertised.,3
7011,789,2023-02-24 03:37:43,Would not recommend.,2
7012,2057,2021-08-30 17:38:27,Poor build quality.,3
7013,1064,2020-05-29 13:51:12,Customer support was helpful.,1
7014,4469,2023-07-29 00:20:30,Would not recommend.,3
7015,1448,2022-02-08 04:34:28,Fantastic performance.,3
7016,515,2020-08-27 09:17:52,Not as advertised.,4
7017,4460,2022-04-04 18:38:51,Customer support was helpful.,2
7018,1914,2021-06-27 21:36:57,User-friendly interface.,4
7019,1952,2024-05-14 13:58:54,Exceeded expectations.,1
7020,774,2020-09-08 22:23:16,Value for money.,5
7021,329,2023-08-29 22:29:42,User-friendly interface.,1
7022,794,2020-05-25 07:26:13,Great product!,1
7023,962,2023-11-09 11:15:33,Battery drains fast.,1
7024,4693,2021-01-28 08:33:39,Great product!,1
7025,1411,2024-11-21 08:42:34,Customer support was helpful.,4
7026,1138,2021-04-24 11:36:39,Battery drains fast.,1
7027,4667,2024-05-01 10:24:46,Exceeded expectations.,3
7028,1569,2022-01-29 17:44:39,Fantastic performance.,1
7029,4473,2022-08-28 16:05:17,Battery drains fast.,5
7030,3275,2022-06-24 07:04:05,Great product!,2
7031,3274,2022-06-26 10:57:27,Great product!,4
7032,3470,2022-01-16 03:37:31,Fantastic performance.,4
7033,1964,2020-11-01 12:46:22,Great product!,4
7034,2166,2024-02-08 18:26:16,Not as advertised.,4
7035,4637,2022-02-06 01:27:19,Would not recommend.,1
7036,3573,2021-05-16 21:00:46,Poor build quality.,5
7037,1876,2020-02-22 07:05:33,Customer support was helpful.,1
7038,1237,2022-07-31 11:24:06,Exceeded expectations.,2
7039,2747,2024-06-03 22:23:00,Customer support was helpful.,2
7040,4209,2020-03-13 17:08:55,Customer support was helpful.,1
7041,4469,2020-05-20 05:42:28,Customer support was helpful.,1
7042,2347,2024-08-10 05:42:14,Would not recommend.,1
7043,1043,2022-12-30 05:29:35,Exceeded expectations.,5
7044,4872,2024-09-08 15:51:35,Customer support was helpful.,4
7045,4767,2021-04-08 19:23:50,Battery drains fast.,2
7046,4107,2021-05-06 10:30:45,Not as advertised.,2
7047,8,2022-03-24 15:32:59,Battery drains fast.,4
7048,3697,2024-08-05 12:57:09,Value for money.,4
7049,3732,2024-03-20 10:54:44,Fantastic performance.,2
7050,1574,2022-06-05 17:15:11,Exceeded expectations.,2
7051,461,2020-07-23 04:40:27,Exceeded expectations.,5
7052,3307,2022-01-30 12:23:57,Would not recommend.,2
7053,2303,2022-11-23 05:35:00,Exceeded expectations.,1
7054,2634,2024-05-30 17:01:50,Great product!,1
7055,1352,2021-01-01 03:38:58,User-friendly interface.,4
7056,362,2020-10-16 17:55:10,Not as advertised.,4
7057,788,2023-10-10 00:12:14,Exceeded expectations.,1
7058,209,2020-04-07 10:50:52,Great product!,4
7059,267,2024-01-22 10:35:21,Value for money.,1
7060,4752,2020-11-08 09:49:52,Value for money.,5
7061,554,2024-05-14 04:03:41,Battery drains fast.,4
7062,1588,2024-05-21 07:56:58,Battery drains fast.,3
7063,4517,2023-04-28 21:18:32,User-friendly interface.,2
7064,1119,2021-02-10 00:29:18,Customer support was helpful.,1
7065,1514,2021-08-08 11:46:22,Fantastic performance.,2
7066,1927,2024-08-04 19:54:44,Would not recommend.,2
7067,3404,2021-03-13 15:57:52,Battery drains fast.,4
7068,3062,2020-10-10 09:42:38,Value for money.,2
7069,221,2023-09-10 20:21:03,Customer support was helpful.,3
7070,2345,2020-11-20 13:25:09,Customer support was helpful.,4
7071,1972,2024-01-23 20:12:38,Customer support was helpful.,1
7072,4439,2020-09-10 04:32:07,Battery drains fast.,2
7073,4689,2024-10-02 21:26:12,Value for money.,2
7074,4065,2021-04-04 15:28:26,Poor build quality.,5
7075,1985,2022-02-01 23:18:57,User-friendly interface.,1
7076,892,2022-04-18 13:34:03,Great product!,5
7077,4803,2023-12-15 01:17:39,Customer support was helpful.,1
7078,3527,2020-08-31 09:28:53,Customer support was helpful.,2
7079,1206,2020-09-11 04:42:10,Poor build quality.,2
7080,4853,2023-10-12 02:44:08,Fantastic performance.,3
7081,1219,2024-07-24 23:15:53,Great product!,4
7082,1856,2023-11-08 21:27:08,Exceeded expectations.,3
7083,2000,2020-05-17 06:45:42,User-friendly interface.,1
7084,2436,2021-12-12 02:46:52,User-friendly interface.,1
7085,2975,2024-07-18 04:34:00,Not as advertised.,1
7086,3099,2024-03-08 23:27:45,Customer support was helpful.,1
7087,3387,2023-09-28 06:41:22,Poor build quality.,4
7088,4544,2021-12-11 16:12:00,User-friendly interface.,2
7089,1817,2021-03-05 08:32:49,Not as advertised.,3
7090,1778,2021-11-08 06:07:06,Value for money.,2
7091,2505,2021-11-26 07:41:54,Value for money.,5
7092,2940,2022-03-23 15:54:03,Fantastic performance.,3
7093,839,2022-02-11 00:30:31,Poor build quality.,1
7094,2702,2020-01-02 13:09:21,Exceeded expectations.,1
7095,4760,2021-08-06 07:16:56,Poor build quality.,5
7096,4861,2020-12-07 05:40:27,Fantastic performance.,3
7097,3139,2020-12-07 07:23:29,Fantastic performance.,4
7098,176,2021-08-06 16:50:38,Value for money.,4
7099,4606,2020-01-27 02:02:23,Value for money.,1
7100,3687,2023-06-26 07:55:55,Battery drains fast.,1
7101,3163,2023-10-14 19:27:56,Fantastic performance.,1
7102,2753,2022-09-15 02:15:57,Not as advertised.,5
7103,1190,2020-09-11 20:13:03,Poor build quality.,5
7104,4698,2023-11-06 13:16:48,Value for money.,2
7105,838,2022-08-10 10:32:19,Value for money.,5
7106,3899,2021-09-10 18:25:37,Exceeded expectations.,3
7107,3852,2023-03-01 21:57:00,Fantastic performance.,5
7108,2734,2021-08-13 22:19:27,Not as advertised.,3
7109,3811,2022-10-25 07:08:48,Great product!,4
7110,2654,2024-06-28 08:28:50,Value for money.,2
7111,3251,2021-07-03 03:36:43,Value for money.,5
7112,3350,2021-01-30 02:11:03,Great product!,4
7113,3311,2024-08-31 20:02:01,Battery drains fast.,3
7114,4681,2024-07-24 05:43:08,Not as advertised.,2
7115,2387,2021-09-03 12:58:02,Exceeded expectations.,4
7116,374,2021-11-27 12:41:08,Value for money.,3
7117,4676,2024-08-22 10:39:50,Not as advertised.,2
7118,4613,2021-02-04 04:56:56,Great product!,1
7119,1262,2023-11-10 03:46:19,Not as advertised.,5
7120,121,2022-09-28 05:06:58,Poor build quality.,1
7121,3846,2021-06-29 08:03:44,Customer support was helpful.,1
7122,2885,2021-01-15 00:55:26,Would not recommend.,1
7123,2618,2022-06-07 06:16:40,Poor build quality.,4
7124,4139,2020-12-17 21:05:53,User-friendly interface.,1
7125,3269,2024-05-01 12:56:34,Poor build quality.,1
7126,2043,2023-12-17 18:51:43,Not as advertised.,4
7127,2120,2020-05-13 08:17:39,Not as advertised.,5
7128,491,2020-07-11 08:01:59,Great product!,2
7129,4845,2024-07-27 05:33:31,Fantastic performance.,2
7130,3046,2021-05-20 19:14:51,Great product!,5
7131,383,2021-11-29 17:57:32,Battery drains fast.,4
7132,805,2024-10-06 01:15:23,Value for money.,1
7133,1178,2024-09-28 13:31:49,Battery drains fast.,2
7134,2218,2021-08-03 08:22:10,Battery drains fast.,5
7135,1296,2021-08-14 22:59:17,Customer support was helpful.,5
7136,918,2024-03-20 14:26:18,Customer support was helpful.,1
7137,4247,2020-12-26 02:11:38,Exceeded expectations.,5
7138,4527,2022-04-22 12:59:33,Value for money.,4
7139,2415,2023-02-09 10:26:53,User-friendly interface.,4
7140,651,2021-07-18 20:31:57,Great product!,2
7141,4916,2021-09-06 15:04:02,Great product!,3
7142,2287,2023-01-18 07:35:24,Poor build quality.,5
7143,2752,2022-02-12 18:16:35,Customer support was helpful.,4
7144,3199,2022-09-30 11:23:06,Would not recommend.,1
7145,942,2024-12-01 23:40:01,Poor build quality.,1
7146,541,2024-05-01 10:01:46,Not as advertised.,3
7147,2681,2021-10-08 19:54:34,Would not recommend.,3
7148,3728,2020-02-21 09:47:43,Poor build quality.,3
7149,2530,2023-07-12 03:19:15,Not as advertised.,1
7150,1203,2020-11-07 08:14:55,Fantastic performance.,5
7151,4965,2023-06-20 02:21:56,Great product!,4
7152,651,2021-05-05 08:34:00,User-friendly interface.,1
7153,3007,2020-08-06 22:36:53,Customer support was helpful.,4
7154,4533,2021-07-06 09:01:25,Customer support was helpful.,3
7155,2905,2023-09-04 07:32:11,Fantastic performance.,2
7156,314,2021-08-24 07:59:26,User-friendly interface.,5
7157,4115,2021-04-30 09:22:28,Fantastic performance.,3
7158,1184,2024-06-28 10:20:29,Great product!,3
7159,4914,2020-07-04 06:26:35,Fantastic performance.,4
7160,122,2023-03-20 16:06:28,User-friendly interface.,1
7161,169,2021-03-04 13:32:20,Battery drains fast.,2
7162,3683,2024-08-19 04:25:29,Not as advertised.,5
7163,4725,2022-06-10 12:01:34,Exceeded expectations.,2
7164,4122,2020-12-24 16:12:18,Value for money.,3
7165,3969,2024-10-15 13:27:04,Customer support was helpful.,2
7166,4018,2020-04-29 23:29:57,Customer support was helpful.,5
7167,3698,2024-08-03 07:44:19,Poor build quality.,3
7168,1730,2020-03-21 09:12:10,Value for money.,5
7169,3556,2024-04-19 21:49:04,Fantastic performance.,2
7170,1119,2023-11-03 03:19:09,Battery drains fast.,3
7171,2169,2024-01-16 16:00:09,Poor build quality.,3
7172,4222,2024-10-09 18:59:48,User-friendly interface.,5
7173,4782,2023-03-31 03:18:44,Not as advertised.,1
7174,3117,2021-08-24 20:15:55,Poor build quality.,3
7175,4731,2022-06-18 06:38:07,Fantastic performance.,5
7176,2430,2020-11-16 22:12:48,Poor build quality.,5
7177,2008,2024-01-15 09:48:57,Fantastic performance.,5
7178,1051,2024-05-16 04:49:21,Battery drains fast.,1
7179,705,2024-03-25 06:49:04,User-friendly interface.,4
7180,2900,2023-07-13 15:59:24,Great product!,3
7181,3208,2020-10-29 05:04:30,Poor build quality.,2
7182,707,2022-03-26 07:30:31,Poor build quality.,5
7183,3833,2022-08-12 21:13:47,Fantastic performance.,2
7184,2009,2024-12-03 19:44:07,Would not recommend.,5
7185,4722,2024-02-04 09:26:37,User-friendly interface.,5
7186,4622,2021-06-11 17:11:17,Value for money.,3
7187,1598,2022-05-08 15:13:39,Battery drains fast.,1
7188,1067,2023-02-13 18:11:59,Exceeded expectations.,1
7189,1947,2020-12-11 13:17:54,Exceeded expectations.,2
7190,2800,2020-02-03 02:17:07,Customer support was helpful.,4
7191,96,2022-11-01 09:59:49,Exceeded expectations.,1
7192,2075,2024-02-04 11:45:00,Battery drains fast.,1
7193,4932,2024-07-25 02:58:21,Fantastic performance.,4
7194,1919,2021-01-11 22:41:10,Fantastic performance.,1
7195,1266,2022-02-18 10:30:27,Not as advertised.,3
7196,2535,2020-06-03 05:14:22,Would not recommend.,3
7197,240,2022-02-28 18:36:07,Great product!,2
7198,1328,2020-05-22 14:32:37,Would not recommend.,2
7199,1143,2022-07-13 08:01:47,Exceeded expectations.,2
7200,3224,2023-05-17 00:36:23,Great product!,3
7201,3849,2024-03-20 18:24:31,Great product!,2
7202,1416,2020-10-04 21:49:30,Value for money.,2
7203,2399,2020-01-11 17:34:32,Not as advertised.,3
7204,761,2023-03-03 19:51:21,Great product!,4
7205,3643,2020-12-19 08:24:48,Customer support was helpful.,2
7206,1553,2020-10-30 07:16:11,Fantastic performance.,1
7207,863,2020-05-18 17:08:24,Poor build quality.,3
7208,4036,2022-05-13 20:25:31,Not as advertised.,4
7209,1156,2020-06-17 11:49:37,User-friendly interface.,1
7210,357,2022-06-07 11:37:40,Battery drains fast.,1
7211,1672,2021-10-08 15:41:49,Poor build quality.,5
7212,1329,2021-09-29 12:20:04,User-friendly interface.,4
7213,1030,2022-11-13 21:48:10,Great product!,5
7214,2377,2024-09-13 14:09:27,Would not recommend.,3
7215,3242,2021-09-19 17:47:17,Value for money.,4
7216,1992,2024-11-22 14:52:50,Great product!,5
7217,3872,2022-06-12 18:29:35,Battery drains fast.,3
7218,2386,2020-07-08 18:25:18,Would not recommend.,2
7219,3141,2023-06-06 12:34:15,Not as advertised.,1
7220,882,2024-08-11 12:43:20,Value for money.,3
7221,539,2020-05-03 14:36:51,Customer support was helpful.,4
7222,4833,2023-02-06 06:11:06,Poor build quality.,1
7223,1858,2023-07-12 06:37:22,Exceeded expectations.,1
7224,3558,2024-10-12 23:51:11,Battery drains fast.,3
7225,4539,2022-10-17 05:38:37,Battery drains fast.,2
7226,2197,2021-06-23 23:50:40,Value for money.,3
7227,1951,2024-08-31 22:18:56,User-friendly interface.,5
