product_id,country,launch_date,success,price
2594,Canada,2024-02-28 18:40:36,1,1226.06
2595,UK,2022-09-07 16:49:02,1,1023.79
2596,China,2024-04-10 19:46:47,1,1503.67
2597,USA,2020-05-23 06:06:19,1,1500.77
2598,USA,2020-07-31 22:17:10,0,912.49
2599,Germany,2020-06-08 09:37:17,1,336.44
2600,China,2022-07-03 19:49:57,0,1107.33
2601,China,2021-01-27 23:27:37,1,824.79
2602,Germany,2024-03-05 05:08:33,1,362.05
2603,USA,2022-01-27 12:17:51,1,1965.45
2604,Australia,2020-06-07 00:53:44,1,802.54
2605,Japan,2022-03-09 13:00:54,1,1289.02
2606,Japan,2024-12-11 13:28:59,1,1031.24
2607,Germany,2020-07-15 20:23:32,0,371.37
2608,China,2020-02-27 19:11:39,0,205.53
2609,Canada,2021-03-12 01:57:02,1,1288.96
2610,Germany,2020-07-03 02:16:09,1,569.34
2611,Australia,2024-09-14 22:45:13,0,562.94
2612,Germany,2024-03-03 08:45:07,0,1918.25
2613,India,2024-08-25 01:22:26,1,977.37
2614,UK,2022-08-13 02:01:19,1,155.91
2615,China,2023-07-02 18:23:06,0,745.7
2616,France,2022-02-19 03:07:02,0,1210.53
2617,France,2022-08-01 03:44:06,1,724.28
2618,China,2023-10-24 12:38:30,1,151.02
2619,Australia,2024-05-27 02:05:33,0,944.19
2620,India,2024-07-26 20:25:05,0,301.22
2621,India,2020-01-15 10:35:52,1,1276.4
2622,USA,2020-12-10 08:02:55,1,1277.22
2623,UK,2020-01-02 08:28:28,1,171.74
2624,Japan,2021-06-08 12:35:36,1,652.27
2625,Brazil,2024-06-09 02:50:27,0,886.0
2626,Australia,2023-12-08 22:23:09,1,1145.5
2627,Brazil,2023-03-20 22:34:19,1,662.52
2628,Brazil,2023-07-31 20:50:26,0,646.72
2629,China,2022-04-18 18:25:42,1,1967.73
2630,France,2023-05-26 14:46:39,1,179.54
2631,France,2022-01-27 22:39:22,0,1979.19
2632,Japan,2022-06-17 19:35:03,0,190.73
2633,China,2023-06-13 03:42:54,0,647.85
2634,Brazil,2021-11-08 14:20:51,0,1038.01
2635,Canada,2023-03-28 16:08:14,1,372.27
2636,France,2023-10-22 01:02:24,1,356.21
2637,Australia,2021-01-23 21:23:59,1,586.99
2638,Australia,2024-10-30 05:55:30,0,1949.66
2639,USA,2022-09-05 13:09:41,1,822.22
2640,Germany,2024-04-20 11:33:22,1,1175.39
2641,Canada,2020-06-01 21:51:32,1,1438.15
2642,France,2023-05-04 20:34:25,0,1510.22
2643,India,2024-02-02 04:59:54,0,1407.28
2644,France,2023-10-25 06:33:19,0,740.16
2645,USA,2020-02-13 13:49:53,1,312.28
2646,Australia,2024-09-29 17:33:30,1,635.26
2647,Brazil,2023-11-15 03:33:14,1,499.56
2648,India,2023-05-03 12:51:55,1,358.93
2649,China,2021-10-19 09:20:28,0,146.54
2650,UK,2020-06-17 00:23:22,1,1877.88
2651,Brazil,2020-06-04 09:33:53,1,1849.97
2652,UK,2022-01-28 07:08:12,0,195.79
2653,Canada,2023-02-19 08:03:21,0,428.86
2654,Germany,2023-11-11 02:16:01,1,365.05
2655,India,2023-04-13 15:38:19,0,634.32
2656,Japan,2023-10-10 08:56:22,0,487.73
2657,India,2023-05-31 19:45:11,1,1897.12
2658,France,2020-10-08 16:03:48,1,259.92
2659,Australia,2024-03-29 23:49:02,0,502.17
2660,France,2021-01-04 23:34:03,1,253.37
2661,France,2021-12-15 05:30:15,1,1962.73
2662,Canada,2020-01-08 17:25:38,1,1844.99
2663,Brazil,2021-03-17 16:31:27,0,1461.6
2664,Japan,2021-08-28 20:16:26,1,909.35
2665,Japan,2023-07-21 19:18:02,1,461.34
2666,France,2021-03-20 18:12:03,1,520.83
2667,UK,2022-09-21 18:38:24,0,941.78
2668,Canada,2020-12-11 00:53:17,0,1559.62
2669,France,2020-11-09 19:23:19,1,602.99
2670,Germany,2022-04-06 01:08:47,0,690.5
2671,Australia,2024-10-28 23:19:35,1,1239.89
2672,Brazil,2023-12-17 02:38:48,0,551.69
2673,China,2023-01-30 14:54:33,0,1210.02
2674,Germany,2022-01-01 11:47:45,1,835.55
2675,UK,2022-06-03 03:05:27,0,165.3
2676,India,2021-12-18 13:14:10,1,865.13
2677,India,2023-08-31 19:20:17,0,1847.1
2678,Germany,2021-12-07 00:07:34,1,656.91
2679,France,2024-02-18 17:30:54,1,713.38
2680,China,2020-12-24 22:48:20,0,225.29
2681,USA,2021-06-22 18:12:01,1,1268.59
2682,USA,2020-11-06 17:21:28,0,1713.56
2683,UK,2022-10-28 20:51:02,1,770.55
2684,France,2021-12-29 14:11:57,1,556.47
2685,Japan,2022-05-30 13:26:45,0,1917.56
2686,Japan,2024-06-24 15:23:54,1,1515.64
2687,Brazil,2022-02-19 10:34:23,1,1177.61
2688,China,2020-09-13 05:58:31,1,680.51
2689,China,2022-12-14 17:13:10,0,519.52
2690,India,2020-11-03 14:39:30,1,1459.91
2691,Canada,2023-10-19 09:13:20,0,1091.4
2692,UK,2021-01-01 00:47:33,1,1089.14
2693,USA,2020-06-03 06:39:03,0,240.05
2694,UK,2020-10-06 17:41:09,1,1073.17
2695,Japan,2020-07-13 12:25:08,0,1663.21
2696,Japan,2020-02-29 04:17:30,1,1898.92
2697,Germany,2021-11-02 18:24:27,1,302.7
2698,Brazil,2023-07-13 19:28:31,1,1299.21
2699,China,2024-11-29 20:47:58,1,1179.86
2700,Australia,2021-11-09 03:40:16,1,1791.59
2701,UK,2023-04-20 17:00:30,1,1527.36
2702,Japan,2022-08-24 08:09:51,1,1934.0
2703,Canada,2020-07-15 13:59:56,1,1924.06
2704,India,2023-09-30 03:59:04,1,528.8
2705,USA,2024-01-15 17:15:12,1,1478.17
2706,Brazil,2020-12-12 03:48:00,0,1107.99
2707,Canada,2024-11-26 06:55:24,1,507.74
2708,Brazil,2021-12-31 01:53:24,0,470.25
2709,Germany,2020-04-12 14:37:45,1,254.06
2710,Australia,2023-02-03 10:05:08,1,1611.54
2711,Japan,2022-12-23 04:59:48,1,716.56
2712,India,2023-12-27 11:35:37,0,1728.24
2713,Canada,2022-10-03 19:01:06,0,1255.8
2714,Brazil,2021-04-17 16:31:52,1,1379.9
2715,China,2021-12-08 01:10:43,0,654.18
2716,Germany,2022-08-01 04:44:29,1,968.86
2717,China,2020-08-28 08:55:35,1,883.4
2718,India,2020-10-17 06:28:25,1,547.81
2719,Canada,2021-10-20 09:33:36,0,1681.77
2720,Germany,2020-05-24 23:23:20,1,1281.96
2721,Canada,2024-08-02 05:08:18,0,171.12
2722,Japan,2023-12-21 16:51:23,1,1657.84
2723,France,2024-01-15 11:20:42,0,301.47
2724,Germany,2021-07-19 02:43:09,1,867.02
2725,China,2022-05-07 22:24:35,0,1185.39
2726,India,2021-03-08 18:38:30,1,114.54
2727,Australia,2024-05-04 15:10:05,0,1340.53
2728,Japan,2020-02-05 02:11:03,1,1353.44
2729,France,2020-05-01 00:45:43,1,1339.8
2730,Australia,2021-09-10 14:53:41,0,410.59
2731,USA,2023-02-27 21:11:31,1,585.89
2732,Japan,2023-06-12 06:41:00,1,570.01
2733,India,2024-12-08 11:33:49,0,1924.13
2734,Brazil,2022-10-03 00:26:52,0,228.3
2735,Germany,2023-07-15 01:30:06,1,914.65
2736,Canada,2021-06-02 08:59:17,0,1755.38
2737,India,2021-08-20 08:55:06,0,1561.99
2738,Germany,2021-09-25 17:45:23,0,1662.64
2739,Australia,2021-06-10 04:30:07,1,1947.36
2740,Canada,2023-03-22 11:05:57,1,835.8
2741,UK,2021-05-30 05:12:23,0,688.35
2742,China,2024-08-05 03:32:48,1,158.25
2743,USA,2022-06-26 05:31:37,1,385.04
2744,Japan,2023-01-10 09:52:28,0,1167.83
2745,India,2020-12-31 18:14:18,0,399.56
2746,USA,2022-06-24 00:17:15,1,1498.98
2747,Brazil,2021-05-17 18:59:18,1,170.74
2748,Germany,2023-03-29 12:54:18,0,593.03
2749,Germany,2020-11-30 13:27:18,1,1421.36
2750,India,2023-07-10 02:50:14,1,585.46
2751,France,2021-04-06 11:51:25,0,1484.64
2752,France,2024-03-16 23:57:35,1,1992.14
2753,UK,2021-05-12 02:45:45,1,1614.46
2754,China,2022-05-21 01:39:20,1,749.49
2755,Canada,2022-10-26 05:47:20,1,1811.12
2756,Brazil,2021-01-08 16:14:36,0,197.24
2757,USA,2022-12-07 15:51:18,1,1477.51
2758,France,2020-04-29 06:26:43,1,144.31
2759,UK,2024-11-23 16:27:04,1,431.66
2760,UK,2023-11-04 02:25:27,0,1976.41
2761,India,2024-03-21 23:11:39,0,785.68
2762,Brazil,2024-05-24 20:33:16,0,1658.95
2763,Australia,2020-08-07 21:41:50,0,814.56
2764,Canada,2022-06-12 01:46:04,0,1696.05
2765,China,2020-12-09 17:03:45,1,1934.34
2766,Japan,2022-09-03 13:09:47,0,927.52
2767,India,2020-12-20 01:23:26,1,1162.76
2768,Canada,2020-06-23 15:46:47,0,1294.42
2769,Japan,2020-07-03 21:27:42,0,1876.19
2770,Japan,2022-05-30 00:21:39,0,587.81
2771,Brazil,2023-07-09 21:34:00,0,1261.37
2772,Brazil,2020-09-15 01:12:54,1,716.97
2773,USA,2022-12-22 02:09:30,0,512.17
2774,UK,2023-07-05 01:12:56,1,261.35
2775,Canada,2024-03-01 05:17:42,1,1279.35
2776,India,2022-07-31 04:56:12,1,1775.96
2777,Germany,2022-01-21 03:14:38,1,767.65
2778,India,2021-05-25 12:04:52,0,1150.07
2779,USA,2024-02-18 10:20:31,1,1320.05
2780,China,2022-01-07 12:30:34,1,887.84
2781,UK,2024-02-02 21:50:19,0,1816.36
2782,Germany,2020-05-12 18:42:50,0,789.23
2783,France,2023-10-15 23:40:08,0,337.52
2784,China,2022-10-20 19:50:10,1,373.64
2785,Brazil,2022-04-28 00:00:46,1,1792.63
2786,Japan,2023-01-04 07:55:18,0,1977.22
2787,France,2020-06-23 04:18:45,1,648.98
2788,India,2021-02-19 08:29:19,1,372.85
2789,India,2022-03-11 17:32:22,1,1016.2
2790,Brazil,2024-01-19 17:19:32,0,1448.1
2791,USA,2022-10-25 14:06:46,1,1263.57
2792,Canada,2020-05-01 22:04:33,1,1907.11
2793,France,2023-06-28 16:23:25,1,1653.78
2794,France,2023-03-25 21:07:19,1,1751.05
2795,Australia,2020-01-08 23:52:58,1,1129.17
2796,China,2021-03-11 04:01:36,0,721.82
2797,UK,2020-10-20 07:59:41,1,1433.3
2798,China,2022-02-09 20:55:44,1,934.2
2799,Canada,2020-09-27 23:18:35,1,646.73
2800,India,2023-10-18 11:24:31,0,389.31
2801,India,2024-12-21 14:24:26,0,1102.96
2802,India,2022-04-26 14:04:31,1,1229.08
2803,Australia,2020-11-01 12:09:43,0,1180.69
2804,India,2020-06-03 06:09:26,0,321.44
2805,Canada,2020-05-22 21:05:00,0,1182.98
2806,Brazil,2021-01-04 21:41:14,1,419.99
2807,UK,2022-03-06 21:59:56,0,1361.06
2808,Canada,2022-10-19 10:12:01,1,915.83
2809,UK,2023-02-03 07:43:11,1,1712.7
2810,Canada,2024-10-22 13:17:03,0,1578.7
2811,India,2021-11-07 00:34:26,1,1476.33
2812,Brazil,2023-02-02 21:26:15,1,1431.4
2813,France,2022-04-03 21:17:43,1,1164.93
2814,China,2023-03-18 18:18:47,1,216.12
2815,Japan,2020-04-13 18:38:29,1,1345.43
2816,Brazil,2021-08-23 22:14:12,1,987.15
2817,France,2020-06-07 14:02:16,0,992.15
2818,USA,2022-10-29 20:44:14,1,820.14
2819,Canada,2022-05-30 20:53:15,1,1865.23
2820,USA,2020-04-10 08:48:54,1,573.96
2821,France,2022-11-12 14:58:24,1,701.53
2822,Brazil,2020-01-31 14:27:26,0,1929.78
2823,Canada,2021-08-02 11:13:12,1,1639.29
2824,Japan,2021-06-26 22:35:27,0,126.76
2825,India,2021-06-08 13:37:15,1,1821.6
2826,Canada,2023-05-24 04:49:35,0,530.63
2827,Canada,2021-08-16 06:15:45,1,1441.27
2828,Brazil,2020-09-11 07:06:07,1,1150.84
2829,Brazil,2022-08-23 06:26:13,1,1119.94
2830,France,2021-09-10 11:30:51,1,1464.05
2831,Germany,2023-10-12 19:53:14,1,493.64
2832,Canada,2021-09-03 14:30:11,1,402.15
2833,China,2023-03-31 09:03:29,1,1338.63
2834,Canada,2021-09-02 03:49:57,1,652.1
2835,France,2023-04-20 09:08:07,1,1950.51
2836,UK,2024-05-04 21:18:53,1,957.87
2837,USA,2021-05-15 08:09:53,0,312.03
2838,India,2021-08-31 18:06:07,1,1403.05
2839,Germany,2022-04-17 13:30:47,0,681.7
2840,Japan,2024-09-06 07:33:44,1,382.32
2841,Japan,2022-06-28 01:29:03,0,903.36
2842,Japan,2023-11-08 00:37:45,1,1932.02
2843,Brazil,2024-08-14 14:55:17,0,881.72
2844,Japan,2020-07-06 20:26:18,0,759.93
2845,India,2020-04-16 13:50:01,0,944.57
2846,USA,2020-11-25 20:16:55,0,123.02
2847,Japan,2022-01-25 05:02:03,1,352.89
2848,Canada,2021-10-09 21:17:40,0,1714.38
2849,Canada,2023-05-10 11:43:23,0,1958.27
2850,Brazil,2020-07-01 15:30:30,0,400.09
2851,India,2022-04-21 05:40:09,1,1117.48
2852,USA,2020-02-26 13:16:42,1,1936.03
2853,Germany,2024-01-08 02:58:23,0,397.5
2854,France,2022-10-13 02:57:57,1,453.99
2855,USA,2022-07-26 14:41:49,1,1860.95
2856,France,2023-07-24 00:38:45,0,1440.81
2857,UK,2022-11-11 18:00:31,1,388.74
2858,France,2020-04-29 09:21:11,0,847.64
2859,China,2024-10-22 17:18:50,1,206.91
2860,Canada,2024-04-30 13:03:15,0,922.08
2861,India,2024-06-02 22:01:22,1,1578.01
2862,Australia,2021-06-16 05:04:13,0,1152.55
2863,Brazil,2024-06-17 08:17:42,1,1330.14
2864,China,2022-08-02 15:43:32,1,720.96
2865,France,2024-04-05 15:52:42,0,406.65
2866,Japan,2020-02-24 18:04:14,1,124.92
2867,India,2023-11-22 12:33:37,0,1660.49
2868,China,2024-05-18 17:25:13,1,1309.64
2869,Brazil,2024-06-21 07:34:13,0,535.71
2870,Canada,2021-01-22 16:15:57,0,895.02
2871,India,2024-04-22 11:51:09,1,1622.74
2872,Brazil,2020-07-05 00:32:06,1,1123.53
2873,UK,2024-08-03 10:51:40,1,670.3
2874,UK,2024-03-06 19:44:02,0,607.65
2875,Brazil,2024-09-25 08:15:29,0,513.47
2876,China,2022-01-27 00:19:55,1,1665.09
2877,India,2020-06-28 05:58:23,1,1205.53
2878,China,2021-02-11 06:41:33,0,1447.4
2879,Germany,2021-07-15 06:05:04,0,1734.23
2880,France,2021-06-15 19:49:14,0,1975.04
2881,Germany,2022-06-16 03:07:53,0,574.02
2882,UK,2022-01-06 22:53:51,0,443.71
2883,Canada,2021-02-04 04:06:18,0,977.8
2884,USA,2021-07-20 13:31:41,1,166.64
2885,France,2021-03-28 07:01:04,1,1604.26
2886,UK,2022-03-23 19:49:55,0,1779.14
2887,China,2024-06-25 22:46:46,0,1403.48
2888,China,2024-05-18 18:46:55,0,609.19
2889,China,2021-07-20 12:24:41,1,334.0
2890,Canada,2021-07-29 19:31:22,1,826.07
2891,Germany,2023-01-24 11:09:25,1,1683.34
2892,USA,2024-04-12 02:37:46,1,760.87
2893,China,2023-08-08 05:33:49,1,165.08
2894,Australia,2023-05-25 09:00:30,0,621.13
2895,France,2020-07-06 07:38:11,0,1980.9
2896,India,2022-05-01 15:08:20,1,1385.67
2897,Australia,2023-11-01 17:19:49,0,1811.62
2898,USA,2020-04-03 02:22:12,1,1572.24
2899,Canada,2024-01-30 23:36:50,1,1125.44
2900,USA,2020-08-30 04:59:46,1,382.51
2901,India,2024-03-11 16:15:59,0,762.42
2902,France,2021-05-14 10:30:42,1,1209.11
2903,India,2024-06-25 09:13:18,1,1754.2
2904,Brazil,2020-12-30 21:32:53,1,610.48
2905,France,2022-07-08 21:13:19,1,330.33
2906,USA,2021-10-08 09:51:13,1,1161.78
2907,China,2021-03-03 22:58:55,0,435.35
2908,USA,2023-04-19 11:08:26,1,1259.69
2909,USA,2023-09-13 22:12:00,0,600.69
2910,France,2023-09-01 22:06:40,0,538.83
2911,Brazil,2020-06-12 22:55:40,1,858.44
2912,USA,2022-07-07 21:46:46,1,1227.06
2913,Australia,2024-11-15 10:37:33,0,1136.1
2914,UK,2024-02-10 05:45:36,0,565.0
2915,Japan,2021-11-10 18:36:32,0,1793.12
2916,Japan,2023-11-18 19:25:23,1,308.78
2917,USA,2020-11-04 06:37:08,0,174.99
2918,Australia,2020-10-07 02:04:20,0,1245.14
2919,China,2022-03-21 23:17:07,0,334.47
2920,Canada,2024-12-10 23:43:50,1,1059.29
2921,Canada,2023-07-08 11:06:00,1,1908.37
2922,France,2022-10-02 09:23:18,0,1427.3
2923,Japan,2024-08-31 01:01:50,1,1273.17
2924,USA,2023-04-23 16:50:49,0,1192.13
2925,Canada,2024-02-23 17:28:48,1,441.12
2926,USA,2023-06-19 12:34:36,1,922.03
2927,France,2021-11-10 19:11:25,0,750.79
2928,Japan,2022-05-23 01:56:48,0,1910.84
2929,India,2023-11-23 01:51:19,1,560.41
2930,UK,2021-05-10 13:45:46,0,995.88
2931,UK,2024-11-22 20:49:12,1,1882.35
2932,Canada,2023-01-11 20:33:15,0,1599.44
2933,UK,2024-07-18 07:15:46,0,1932.58
2934,India,2022-12-03 10:41:39,1,1255.83
2935,USA,2023-12-29 18:10:20,1,734.2
2936,France,2024-12-12 23:35:46,1,1670.63
2937,India,2022-08-09 14:42:31,0,653.77
2938,France,2024-06-20 21:55:27,1,413.07
2939,France,2024-06-28 23:26:03,1,1441.95
2940,Japan,2024-02-23 01:34:25,1,1314.02
2941,USA,2023-11-11 14:31:38,1,1770.0
2942,Australia,2021-02-25 11:53:02,0,1927.66
2943,UK,2020-10-03 04:36:13,1,1728.68
2944,Australia,2024-06-19 23:41:00,1,214.04
2945,Japan,2022-12-25 12:47:34,0,1362.58
2946,France,2024-03-05 17:41:30,1,1590.99
2947,Canada,2020-04-25 00:52:19,0,1965.66
2948,UK,2023-04-22 20:49:14,0,811.86
2949,UK,2024-08-27 00:43:08,1,422.78
2950,USA,2023-01-12 17:35:56,0,1720.57
2951,Brazil,2020-07-25 18:51:56,0,703.19
2952,Germany,2024-06-16 01:13:08,1,1236.58
2953,Germany,2023-05-18 16:04:59,1,840.8
2954,Germany,2023-02-04 14:43:30,1,864.42
2955,Brazil,2022-05-20 20:06:30,1,1491.68
2956,USA,2023-12-18 08:05:32,0,786.8
2957,Brazil,2023-08-16 20:18:05,1,1416.84
2958,Germany,2021-11-07 08:39:33,1,127.22
2959,Japan,2021-03-28 06:33:32,0,716.83
2960,India,2024-06-25 08:26:01,1,706.18
2961,France,2021-10-03 20:49:10,0,1522.79
2962,Brazil,2020-01-18 19:58:30,0,697.66
2963,USA,2021-10-21 18:21:16,1,1303.32
2964,USA,2023-01-20 14:17:10,1,1408.2
2965,Australia,2023-09-07 06:37:53,0,1351.01
2966,India,2020-02-19 16:52:09,0,1246.26
2967,Canada,2024-07-01 03:45:09,1,885.87
2968,UK,2024-01-22 18:19:16,0,809.28
2969,Germany,2023-04-02 18:19:40,0,1172.71
2970,Canada,2022-07-13 13:23:39,1,221.04
2971,Australia,2022-08-03 13:46:05,1,1764.06
2972,Germany,2023-03-19 23:07:04,1,1668.1
2973,India,2021-03-16 13:17:20,1,758.13
2974,Australia,2020-05-18 08:46:42,1,1176.96
2975,Germany,2022-08-24 04:37:37,1,1871.23
2976,India,2020-08-14 23:42:19,0,616.11
2977,China,2020-01-14 12:18:18,1,1510.67
2978,Canada,2022-12-09 23:21:04,1,257.19
2979,Canada,2020-08-26 01:28:32,0,1094.41
2980,UK,2022-12-21 05:14:52,0,1779.54
2981,India,2023-02-25 00:12:03,1,1148.25
2982,Brazil,2021-02-26 07:37:23,0,1270.88
2983,China,2021-03-08 17:32:50,0,1824.51
2984,Japan,2021-07-01 02:39:13,1,1459.19
2985,Germany,2023-07-11 07:12:40,1,1422.15
2986,China,2023-06-22 07:44:13,1,1214.13
2987,India,2024-10-16 09:15:10,0,1302.68
2988,France,2020-03-20 14:17:17,0,1627.04
2989,Germany,2020-09-02 04:45:16,1,1960.54
2990,USA,2024-07-09 07:54:11,0,1611.12
2991,Canada,2022-05-28 15:16:52,1,1444.32
2992,India,2020-11-14 15:49:45,0,357.54
2993,USA,2024-03-28 09:42:40,1,1652.45
2994,UK,2021-07-02 00:52:37,1,1498.39
2995,Australia,2023-11-10 23:55:45,0,1563.82
2996,Japan,2021-12-18 14:57:58,1,539.08
2997,Japan,2024-01-23 10:10:12,0,1816.54
2998,USA,2020-04-30 22:24:03,0,284.83
2999,Canada,2020-11-06 12:43:49,1,581.86
3000,UK,2021-04-17 21:28:19,0,1359.74
3001,France,2024-03-21 02:03:33,1,1380.06
3002,Canada,2021-07-23 19:22:12,0,695.32
3003,China,2023-11-25 03:58:46,0,1432.89
3004,Japan,2020-10-18 12:53:39,0,837.07
3005,China,2022-01-08 08:21:52,1,100.33
3006,Germany,2022-03-06 20:31:09,1,408.95
3007,Brazil,2020-11-07 02:09:39,0,1776.97
3008,India,2021-08-10 15:33:36,0,523.12
3009,UK,2022-02-03 11:50:44,1,314.53
3010,Canada,2022-08-17 14:05:03,1,1396.18
3011,Japan,2021-10-13 08:59:25,1,937.34
3012,China,2022-10-25 04:30:11,1,1613.52
3013,Australia,2020-03-02 02:42:36,1,1736.75
3014,Germany,2020-11-15 05:02:15,0,1707.38
3015,India,2020-05-31 07:19:30,0,694.72
3016,India,2020-11-29 12:06:48,0,1060.54
3017,Canada,2020-08-07 00:03:44,1,1335.27
3018,UK,2023-04-13 23:59:55,1,711.77
3019,France,2020-03-31 11:47:21,1,178.09
3020,Australia,2020-01-08 06:32:53,0,1041.76
3021,Canada,2024-10-20 22:58:53,1,124.35
3022,China,2023-09-13 18:03:28,1,1906.23
3023,Brazil,2024-07-08 10:20:10,1,1613.7
3024,USA,2024-04-15 20:09:48,0,464.82
3025,France,2020-06-26 01:48:09,1,646.39
3026,UK,2022-03-29 04:09:35,0,1967.39
3027,Germany,2021-01-13 18:47:30,1,809.74
3028,France,2021-03-24 08:10:22,1,1589.07
3029,Japan,2022-01-31 20:21:54,0,948.95
3030,UK,2023-01-14 07:18:07,1,1741.78
3031,Brazil,2024-08-20 06:12:14,0,1437.13
3032,Japan,2023-12-18 18:01:47,1,143.53
3033,France,2020-04-09 07:58:19,0,659.34
3034,USA,2022-08-07 20:25:15,1,1160.19
3035,USA,2023-08-30 16:22:02,1,1859.73
3036,Brazil,2022-08-06 21:52:16,0,293.86
3037,India,2021-03-16 03:55:19,1,1242.21
3038,Australia,2024-07-22 07:26:40,1,674.14
3039,Germany,2024-08-11 20:38:16,0,1789.72
3040,India,2020-12-12 04:00:22,1,1553.82
3041,USA,2023-05-16 16:43:43,1,802.44
3042,USA,2022-09-27 21:48:40,1,417.5
3043,China,2023-03-03 13:34:48,1,121.85
3044,Japan,2021-02-21 04:49:13,1,1280.16
3045,France,2020-07-21 01:52:42,1,871.64
3046,Germany,2020-10-29 21:30:35,1,698.04
3047,Brazil,2023-05-07 21:38:43,1,1972.45
3048,France,2024-05-06 09:03:07,0,985.67
3049,China,2021-01-25 16:06:14,1,1524.69
3050,USA,2023-04-20 09:44:58,1,437.08
3051,Brazil,2021-12-01 16:41:29,1,125.56
3052,USA,2024-12-11 12:11:49,1,893.37
3053,Germany,2024-02-21 09:30:25,0,1364.76
3054,Japan,2021-08-27 23:03:51,1,1062.54
3055,France,2023-10-07 12:31:20,1,1791.89
3056,France,2020-03-25 11:11:21,1,924.56
3057,India,2021-10-26 23:35:35,0,690.91
3058,Brazil,2023-05-02 22:19:17,0,1840.49
3059,Australia,2024-04-08 05:34:52,1,872.92
3060,China,2023-08-28 14:52:53,1,612.33
3061,Australia,2024-01-05 14:36:18,0,285.56
3062,India,2022-05-03 13:27:28,0,1607.29
3063,Germany,2020-10-18 08:00:59,0,1667.67
3064,China,2024-10-15 05:48:29,0,163.27
3065,Japan,2024-11-16 16:30:49,0,781.43
3066,Australia,2021-03-04 00:58:13,1,1524.77
3067,Japan,2020-09-24 08:42:50,1,1898.13
3068,Australia,2024-07-06 05:45:47,0,817.85
3069,Japan,2021-08-20 21:48:22,1,1756.9
3070,Australia,2020-01-31 09:43:34,0,848.07
3071,Japan,2020-09-19 21:20:35,0,441.04
3072,India,2021-10-27 23:56:35,0,106.55
3073,UK,2023-05-11 11:12:17,1,727.34
3074,China,2021-05-30 04:03:52,0,819.1
3075,Brazil,2021-12-15 13:48:41,1,1895.72
3076,Germany,2020-12-04 06:05:43,0,491.53
3077,Canada,2023-06-21 13:13:59,0,826.24
3078,USA,2022-07-29 04:36:24,0,147.79
3079,Brazil,2024-05-03 02:18:39,1,1550.73
3080,USA,2023-05-21 06:54:46,1,1838.77
3081,China,2020-10-18 22:13:16,1,551.86
3082,Brazil,2023-02-12 11:43:36,0,915.09
3083,Japan,2024-05-13 13:05:13,0,332.01
3084,Japan,2021-09-03 15:14:03,0,967.99
3085,Canada,2020-11-11 23:04:05,0,353.35
3086,USA,2021-05-09 12:12:53,1,1094.36
3087,Germany,2022-09-08 15:46:10,0,1495.78
3088,China,2023-10-23 16:54:15,0,1151.35
3089,Japan,2022-05-28 07:16:14,1,565.92
3090,UK,2024-11-04 14:54:06,1,772.21
3091,India,2021-10-12 05:04:44,1,1313.29
3092,India,2023-03-19 00:12:35,0,1220.54
3093,Australia,2022-11-22 16:15:05,1,359.87
3094,Germany,2020-04-12 04:18:45,0,1705.4
3095,India,2022-05-06 21:38:00,1,1002.86
3096,Australia,2023-07-30 01:13:42,1,408.5
3097,USA,2021-06-06 02:35:58,1,333.37
3098,Japan,2020-01-26 22:31:45,0,1934.55
3099,Japan,2021-02-07 15:25:39,1,634.92
3100,UK,2024-08-04 09:52:40,0,1826.33
3101,Brazil,2023-02-20 09:11:47,1,880.11
3102,India,2022-11-18 13:14:18,1,833.25
3103,USA,2020-02-29 06:07:21,1,1431.77
3104,France,2023-05-16 16:16:06,1,118.78
3105,India,2021-02-05 01:00:21,1,742.37
3106,Germany,2020-06-02 01:29:01,0,675.03
3107,Brazil,2021-05-11 00:47:37,1,1749.39
3108,India,2021-05-01 08:32:33,1,1105.33
3109,USA,2020-08-04 10:10:08,1,792.68
3110,India,2024-08-28 00:34:09,1,605.55
3111,Germany,2021-10-11 03:21:56,1,1221.97
3112,France,2022-07-09 03:15:34,0,388.18
3113,China,2020-12-03 11:51:51,1,567.79
3114,Canada,2021-05-29 06:25:07,0,657.86
3115,France,2022-08-27 09:14:38,1,1255.03
3116,Australia,2022-08-29 21:24:35,1,809.18
3117,India,2023-09-03 04:36:33,0,1060.99
3118,Japan,2020-09-21 08:36:45,1,1335.83
3119,UK,2023-12-19 18:18:37,1,1916.92
3120,Japan,2024-07-04 18:05:20,1,1553.19
3121,France,2022-11-28 01:34:15,0,869.99
3122,Japan,2020-02-07 10:51:03,0,1521.72
3123,USA,2022-06-20 12:48:59,1,1904.42
3124,Japan,2020-11-29 12:47:26,0,1048.82
3125,Brazil,2021-03-15 02:11:02,1,879.94
3126,China,2021-03-12 14:52:07,1,248.24
3127,India,2023-02-25 04:34:20,0,1795.5
3128,Japan,2020-06-08 03:08:07,1,568.23
3129,Germany,2023-10-02 23:46:23,1,221.52
3130,China,2021-07-02 05:22:45,1,1120.69
3131,China,2024-02-21 23:31:57,0,1707.21
3132,Japan,2020-02-07 21:44:32,1,872.61
3133,China,2020-04-26 14:31:38,0,1587.83
3134,UK,2022-05-27 03:29:38,1,1689.15
3135,Japan,2022-04-25 09:17:16,0,963.37
3136,USA,2020-11-25 15:52:04,1,1222.81
